id,sku,type
29486,565400,dlc
29487,509691,dlc
29488,509689,dlc
29489,561010,Game
29490,565660,Game
29491,574640,Game
29492,537340,Game
29493,569590,Game
29494,553760,Game
29495,577290,Game
29496,511920,Game
29497,576840,Game
29498,567240,Game
29499,566730,Game
29500,541540,video
29501,576100,Game
29502,576730,Game
29503,545130,Game
29504,529790,Game
29505,577120,Game
29506,567780,Game
29507,568830,Game
29508,575950,Game
29509,458190,Game
29510,577850,Game
29511,577330,Game
29512,577370,Game
29513,575740,Game
29514,575130,Game
29515,569760,Game
29516,545650,Game
29517,555410,Game
29518,572220,Game
29519,563560,Game
29520,455690,Game
29521,576770,Game
29522,576050,Game
29523,565310,dlc
29524,541310,Game
29525,566980,Game
29526,541470,video
29527,541650,video
29528,570520,video
29529,541710,video
29530,372330,Game
29531,550580,Game
29532,527230,Game
29533,578260,Game
29534,555400,Game
29535,541700,video
29536,538300,video
29537,566720,dlc
29538,567400,video
29539,574950,video
29540,561920,dlc
29541,541530,video
29542,541680,video
29543,571580,dlc
29544,444170,Game
29545,577630,Music
29546,576920,dlc
29547,453240,dlc
29548,577490,Game
29549,575550,Game
29550,554600,Game
29551,531520,Game
29552,554690,Game
29553,546400,Game
29554,545700,Game
29555,575640,Game
29556,557960,Game
29557,488690,Game
29558,431650,Game
29559,377260,Game
29560,493710,Game
29561,576540,Game
29562,575880,Game
29563,577280,Game
29564,573050,Game
29565,553960,Game
29566,572740,Game
29567,566180,Game
29568,577530,Game
29569,574170,Game
29570,521230,Game
29571,558916,Episode
29572,443206,dlc
29573,500410,dlc
29574,578770,dlc
29575,578670,Game
29576,388471,dlc
29577,387100,Game
29578,574740,Game
29579,566900,Game
29580,577890,Game
29581,489240,Game
29582,578320,Game
29583,571120,dlc
29584,577540,dlc
29585,572780,dlc
29586,577740,Game
29587,576750,Game
29588,573040,Game
29589,566880,Game
29590,506803,dlc
29591,537190,dlc
29592,545170,dlc
29593,364740,Game
29594,567680,Game
29595,73050,demo
29596,73055,dlc
29597,81159,movie
29598,81134,movie
29599,81146,movie
29600,81149,movie
29601,81151,movie
29602,81153,movie
29603,81154,movie
29604,81155,movie
29605,81157,movie
29606,81158,Unknown
29607,81160,movie
29608,81161,movie
29609,81163,Unknown
29610,81165,movie
29611,81166,movie
29612,81167,movie
29613,81168,movie
29614,81170,movie
29615,81171,Unknown
29616,81172,movie
29617,81173,movie
29618,81174,movie
29619,81175,movie
29620,81178,movie
29621,81096,movie
29622,81126,movie
29623,81098,movie
29624,81104,movie
29625,81107,movie
29626,81110,movie
29627,81111,movie
29628,81114,movie
29629,81121,movie
29630,81123,movie
29631,81124,movie
29632,80806,Unknown
29633,72410,demo
29634,49460,demo
29635,65410,demo
29636,65090,demo
29637,70910,demo
29638,65760,demo
29639,65900,demo
29640,67010,demo
29641,70140,demo
29642,70220,demo
29643,70230,demo
29644,70410,demo
29645,70430,demo
29646,70510,demo
29647,63010,demo
29648,60810,demo
29649,58410,demo
29650,61720,demo
29651,57210,demo
29652,57610,demo
29653,58240,demo
29654,57710,demo
29655,58220,demo
29656,81179,movie
29657,568850,dlc
29658,524200,Game
29659,539450,Game
29660,541240,Game
29661,569390,Game
29662,501350,Game
29663,570150,Game
29664,578250,Game
29665,516331,dlc
29666,516330,dlc
29667,577270,Game
29668,577312,dlc
29669,577311,dlc
29670,577310,dlc
29671,530340,Game
29672,562480,Game
29673,558340,Game
29674,535690,Game
29675,579050,Game
29676,558600,Game
29677,552570,Game
29678,566670,Game
29679,435100,Game
29680,575800,Game
29681,450170,Game
29682,578660,Game
29683,556250,Game
29684,568490,Game
29685,576700,Game
29686,575080,Game
29687,577080,Game
29688,512490,Game
29689,573370,Game
29690,578180,Game
29691,576740,Game
29692,305700,Game
29693,556180,Game
29694,567370,Game
29695,486370,Game
29696,495750,Game
29697,536050,Game
29698,536720,dlc
29699,527100,Game
29700,536730,dlc
29701,578200,dlc
29702,574020,dlc
29703,576930,dlc
29704,536571,dlc
29705,536570,dlc
29706,538750,dlc
29707,564260,dlc
29708,509698,dlc
29709,577980,Game
29710,489370,Game
29711,464850,Game
29712,579160,Game
29713,510510,Game
29714,495600,Game
29715,564810,Game
29716,573770,Game
29717,577403,dlc
29718,577405,dlc
29719,470210,Game
29720,492290,Game
29721,568190,Game
29722,517400,Game
29723,578880,Game
29724,502070,Game
29725,444611,dlc
29726,444610,dlc
29727,515260,Game
29728,531780,Game
29729,523740,Game
29730,562090,Game
29731,552880,Game
29732,568330,Game
29733,579780,Game
29734,578060,Game
29735,513890,Game
29736,555970,Game
29737,377010,Game
29738,516480,Game
29739,579920,Game
29740,575170,Game
29741,578610,Game
29742,578930,Game
29743,567600,Game
29744,580460,dlc
29745,551510,dlc
29746,571080,Game
29747,520641,Music
29748,578300,Series
29749,580160,dlc
29750,555810,Game
29751,407040,demo
29752,578430,Game
29753,516790,Game
29754,581010,Game
29755,500239,dlc
29756,579860,dlc
29757,376969,dlc
29758,581350,Game
29759,575960,Game
29760,577930,dlc
29761,577810,dlc
29762,578201,dlc
29763,563300,dlc
29764,566010,dlc
29765,574320,Music
29766,578270,dlc
29767,578400,dlc
29768,581000,Game
29769,520646,dlc
29770,509696,dlc
29771,509697,dlc
29772,555840,dlc
29773,509695,dlc
29774,580760,dlc
29775,580790,dlc
29776,580290,dlc
29777,574460,dlc
29778,580240,dlc
29779,580740,dlc
29780,579790,dlc
29781,578480,dlc
29782,577590,dlc
29783,572790,dlc
29784,578190,Game
29785,581090,Game
29786,546210,Game
29787,412620,Game
29788,581080,dlc
29789,552390,Game
29790,575750,Game
29791,575870,Game
29792,581280,Game
29793,581720,Game
29794,580520,Game
29795,576860,Game
29796,449460,Game
29797,574150,Game
29798,542200,Game
29799,565390,Game
29800,580300,Game
29801,581150,Game
29802,541890,demo
29803,581760,Game
29804,581620,Game
29805,581050,Game
29806,536450,Game
29807,581920,Game
29808,581680,Game
29809,581030,Game
29810,576480,Game
29811,579800,Game
29812,543050,Game
29813,582200,Game
29814,577401,dlc
29815,607080,Game
29816,494320,Game
29817,537380,Game
29818,461370,Game
29819,582050,Game
29820,578890,Game
29821,581430,Game
29822,540450,video
29823,564940,Game
29824,571630,Game
29825,579030,Game
29826,575460,Game
29827,581810,Game
29828,576010,Game
29829,578360,Game
29830,581470,Game
29831,581820,Game
29832,552590,Game
29833,377030,Game
29834,581650,Game
29835,346930,Game
29836,496435,dlc
29837,566570,Game
29838,576590,Game
29839,582280,Game
29840,572520,Game
29841,496437,dlc
29842,496434,dlc
29843,241300,Game
29844,574520,Game
29845,552370,Game
29846,540681,dlc
29847,496438,dlc
29848,582430,Game
29849,540680,dlc
29850,496436,dlc
29851,560510,Game
29852,553940,Game
29853,540682,dlc
29854,490370,Game
29855,573790,Game
29856,517070,Game
29857,575510,Game
29858,504650,Game
29859,661720,Game
29860,484390,Game
29861,571810,dlc
29862,572030,dlc
29863,576230,Game
29864,579230,Game
29865,578050,Game
29866,414330,Game
29867,579150,Game
29868,573260,Game
29869,582440,Game
29870,574710,Game
29871,569640,Game
29872,570980,Game
29873,563810,Game
29874,308600,Game
29875,577230,Game
29876,577560,Game
29877,571880,Game
29878,415170,Game
29879,580410,Game
29880,413040,Game
29881,514340,Game
29882,582210,Game
29883,572300,Game
29884,630700,Game
29885,558241,dlc
29886,558242,dlc
29887,565980,Game
29888,457740,Unknown
29889,654410,Game
29890,578590,Game
29891,667570,Game
29892,532790,Game
29893,525020,dlc
29894,579090,Music
29895,571540,Game
29896,578350,Game
29897,522310,Game
29898,333990,Game
29899,491750,Game
29900,568970,dlc
29901,565530,video
29902,582250,Unknown
29903,577220,dlc
29904,569310,dlc
29905,539650,Game
29906,508250,Game
29907,488920,Game
29908,550540,dlc
29909,582230,dlc
29910,553030,Game
29911,581950,dlc
29912,582090,dlc
29913,499060,dlc
29914,582930,dlc
29915,463170,Game
29916,578070,Music
29917,524240,Game
29918,575050,Game
29919,491540,Game
29920,581980,Game
29921,695330,Game
29922,563790,dlc
29923,528830,Game
29924,582840,Game
29925,590620,Unknown
29926,778990,Game
29927,509699,dlc
29928,509700,dlc
29929,509704,dlc
29930,376979,dlc
29931,536548,dlc
29932,509701,dlc
29933,744600,Game
29934,536547,dlc
29935,509703,dlc
29936,509702,dlc
29937,563288,dlc
29938,744780,Game
29939,536576,dlc
29940,515180,Game
29941,580051,dlc
29942,581930,Game
29943,571460,Game
29944,581630,Game
29945,567480,Game
29946,576080,Game
29947,535350,Game
29948,580420,Game
29949,581860,Game
29950,560740,Game
29951,560750,Game
29952,560820,Game
29953,560730,Game
29954,560760,Game
29955,560720,Game
29956,530080,Game
29957,461170,Game
29958,575700,Game
29959,578830,Game
29960,572640,Game
29961,551150,Game
29962,557720,Game
29963,580480,Game
29964,575690,Game
29965,506971,dlc
29966,579140,dlc
29967,560830,Game
29968,582150,dlc
29969,455870,Game
29970,506220,video
29971,623280,Game
29972,554570,Game
29973,555450,Game
29974,583810,dlc
29975,481600,Game
29976,575920,Game
29977,583760,Game
29978,473530,Game
29979,463792,dlc
29980,450950,Game
29981,583890,Game
29982,567340,Game
29983,521660,Game
29984,512150,Game
29985,421020,Game
29986,527280,Game
29987,527270,Game
29988,583570,Game
29989,564150,Game
29990,543930,Game
29991,503400,Game
29992,581610,Game
29993,572580,Game
29994,572570,Game
29995,566750,Game
29996,438100,Game
29997,520860,Game
29998,586250,Game
29999,499470,Game
30000,584760,Game
30001,449510,Game
30002,528610,Game
30003,NULL,Game
30004,582500,Game
30005,549850,Game
30006,582380,dlc
30007,576470,Game
30008,585680,Game
30009,579120,Game
30010,575760,Game
30011,583150,Game
30012,521650,Game
30013,505120,Game
30014,581230,Game
30015,564280,Game
30016,584770,dlc
30017,429880,Unknown
30018,586090,Game
30019,509708,dlc
30020,514080,Game
30021,581890,Game
30022,579750,dlc
30023,584382,Music
30024,584383,Music
30025,584380,Music
30026,584381,Music
30027,586520,Game
30028,585720,Game
30029,581690,Game
30030,582480,Game
30031,584620,dlc
30032,569840,Game
30033,528450,Game
30034,579080,Game
30035,585830,Game
30036,572010,Game
30037,586910,dlc
30038,586310,Game
30039,576810,Game
30040,585590,Game
30041,573010,dlc
30042,NULL,Game
30043,578970,dlc
30044,561480,Game
30045,583070,Unknown
30046,580700,Music
30047,584790,Music
30048,584180,Music
30049,583240,Game
30050,521690,Game
30051,582340,dlc
30052,565520,video
30053,571210,Music
30054,585780,Game
30055,584700,dlc
30056,585470,Unknown
30057,426210,Game
30058,NULL,Game
30059,579510,dlc
30060,570360,dlc
30061,579330,Game
30062,564040,Game
30063,557600,Game
30064,433170,Game
30065,585940,Game
30066,581960,Game
30067,573870,dlc
30068,582860,Game
30069,493180,Game
30070,586350,Game
30071,531550,video
30072,580630,Game
30073,581200,Game
30074,577700,Game
30075,504920,Game
30076,413350,Game
30077,585860,Game
30078,586340,Game
30079,580540,Game
30080,576960,Game
30081,586540,Game
30082,567840,Game
30083,555700,Game
30084,585750,Game
30085,569500,Game
30086,491370,Game
30087,401800,Game
30088,580880,Game
30089,581340,Game
30090,576160,Game
30091,568240,Game
30092,569420,Game
30093,583580,Game
30094,242610,Game
30095,562490,Game
30096,548370,Game
30097,576420,Game
30098,NULL,Game
30099,584780,Game
30100,574860,Game
30101,536930,Game
30102,586400,Game
30103,545200,Game
30104,504660,Game
30105,578600,Game
30106,586450,Game
30107,577580,Game
30108,509530,Game
30109,NULL,Game
30110,NULL,Game
30111,580510,Game
30112,NULL,Game
30113,575680,Game
30114,586190,Game
30115,586570,Game
30116,346500,Game
30117,492410,Game
30118,576090,Game
30119,496820,Game
30120,582580,Game
30121,586220,dlc
30122,582390,Game
30123,582530,Game
30124,572480,Game
30125,584850,Game
30126,587010,Game
30127,508200,Game
30128,510420,Game
30129,585740,Game
30130,587840,Game
30131,546120,Game
30132,586470,Game
30133,586460,Game
30134,575630,Game
30135,414870,Game
30136,578740,Game
30137,587730,Game
30138,583530,Game
30139,578440,Game
30140,588240,Game
30141,581640,Game
30142,575090,Game
30143,581840,Game
30144,585840,Game
30145,549390,Game
30146,586480,Game
30147,586040,Game
30148,509980,Game
30149,533580,Game
30150,578560,Music
30151,407360,Game
30152,586560,Game
30153,586530,Game
30154,291800,Game
30155,501650,Application
30156,773840,Game
30157,571610,dlc
30158,553900,Game
30159,577160,Game
30160,439270,Game
30161,575110,Game
30162,584200,Game
30163,583680,Unknown
30164,585770,Game
30165,585560,Game
30166,585790,Game
30167,509780,Game
30168,577660,Game
30169,389140,Game
30170,582350,Game
30171,587330,Game
30172,583060,Game
30173,587590,Game
30174,575360,Game
30175,573600,Game
30176,564520,Game
30177,582920,Game
30178,468250,Game
30179,579560,Game
30180,529840,Game
30181,540230,Game
30182,582880,Unknown
30183,557400,Game
30184,574690,Game
30185,NULL,Game
30186,586490,dlc
30187,506460,dlc
30188,574880,dlc
30189,573290,dlc
30190,588660,dlc
30191,585160,dlc
30192,541480,video
30193,NULL,Game
30194,575910,Game
30195,585890,Game
30196,576260,Game
30197,571740,Game
30198,585990,Game
30199,586790,Game
30200,571330,Game
30201,586680,Game
30202,586740,Game
30203,539660,Game
30204,584600,Game
30205,585880,Game
30206,525070,Game
30207,501270,Game
30208,NULL,Game
30209,577990,Game
30210,587050,Game
30211,440940,dlc
30212,NULL,Game
30213,558790,Game
30214,588100,Game
30215,575780,Game
30216,540590,Game
30217,587770,Game
30218,587750,Game
30219,575540,Game
30220,581590,Game
30221,582620,Game
30222,416700,Game
30223,582370,Game
30224,461540,Game
30225,572700,Game
30226,491800,Game
30227,583660,Game
30228,524580,Game
30229,510240,Game
30230,586230,Game
30231,576980,Game
30232,422810,Game
30233,567130,Game
30234,586930,Game
30235,587070,Game
30236,586700,Game
30237,586710,Game
30238,586720,Game
30239,558320,Game
30240,515980,Game
30241,475530,Game
30242,569570,Game
30243,514140,Game
30244,586690,Game
30245,436740,Game
30246,585540,dlc
30247,577450,Unknown
30248,582540,dlc
30249,583510,Game
30250,492520,Game
30251,NULL,Game
30252,465040,dlc
30253,585471,Unknown
30254,587990,dlc
30255,571651,dlc
30256,581060,Game
30257,587780,dlc
30258,588490,Game
30259,583750,Game
30260,584050,dlc
30261,587880,dlc
30262,587881,dlc
30263,547930,Game
30264,577440,Game
30265,576390,Game
30266,553280,dlc
30267,563150,Game
30268,585950,Game
30269,586500,dlc
30270,578110,dlc
30271,576520,dlc
30272,587910,dlc
30273,584820,dlc
30274,576530,dlc
30275,589651,dlc
30276,588840,dlc
30277,588290,Game
30278,526180,Game
30279,525000,dlc
30280,585472,Unknown
30281,579640,Game
30282,500210,dlc
30283,528057,dlc
30284,575501,dlc
30285,575500,dlc
30286,492150,Game
30287,538230,video
30288,571930,video
30289,540460,video
30290,551070,video
30291,540490,video
30292,569920,video
30293,438950,dlc
30294,585120,dlc
30295,541490,video
30296,583720,dlc
30297,583230,dlc
30298,581390,dlc
30299,582650,dlc
30300,589130,dlc
30301,584250,dlc
30302,585210,dlc
30303,585700,dlc
30304,588510,dlc
30305,587640,dlc
30306,525520,dlc
30307,575240,dlc
30308,587120,dlc
30309,587550,dlc
30310,537970,video
30311,501660,Application
30312,588390,dlc
30313,589010,dlc
30314,585230,video
30315,376965,dlc
30316,585930,dlc
30317,587230,dlc
30318,587150,dlc
30319,585980,dlc
30320,584390,dlc
30321,555531,dlc
30322,536577,dlc
30323,512311,dlc
30324,512312,dlc
30325,513105,dlc
30326,326035,dlc
30327,583640,dlc
30328,581410,video
30329,579100,dlc
30330,574920,Game
30331,580970,Game
30332,582030,Game
30333,580150,Game
30334,589650,dlc
30335,565210,dlc
30336,565220,dlc
30337,528058,dlc
30338,528050,dlc
30339,584800,Game
30340,584141,dlc
30341,527070,dlc
30342,582171,dlc
30343,575270,Game
30344,563890,dlc
30345,390100,Game
30346,451450,Game
30347,461530,Game
30348,570090,Game
30349,583681,Unknown
30350,579730,dlc
30351,555120,dlc
30352,585580,Game
30353,513600,Game
30354,568980,dlc
30355,581400,dlc
30356,525430,dlc
30357,515140,dlc
30358,577600,dlc
30359,580450,video
30360,579580,Game
30361,583190,Game
30362,572600,Game
30363,585550,Game
30364,573140,dlc
30365,589860,Game
30366,562540,Game
30367,579620,Game
30368,546460,Game
30369,587800,dlc
30370,540810,dlc
30371,490690,Game
30372,588540,Game
30373,569530,Game
30374,498310,Game
30375,503550,Game
30376,573080,Game
30377,564950,Game
30378,540860,Game
30379,461550,Game
30380,586620,Game
30381,590590,Game
30382,580590,Game
30383,586160,Game
30384,577400,dlc
30385,584260,dlc
30386,589330,dlc
30387,579410,dlc
30388,563210,dlc
30389,588280,Music
30390,591160,Unknown
30391,586900,dlc
30392,560170,Game
30393,583690,Unknown
30394,583691,Unknown
30395,583140,dlc
30396,574670,dlc
30397,555920,Game
30398,508660,Game
30399,577690,Game
30400,580990,Game
30401,585690,Game
30402,566490,Game
30403,589370,Game
30404,588210,Game
30405,581970,Game
30406,589620,Game
30407,561450,Game
30408,532690,Game
30409,578470,Game
30410,405480,Game
30411,372080,Game
30412,582800,video
30413,323410,dlc
30414,591520,dlc
30415,553180,Game
30416,570200,dlc
30417,570190,dlc
30418,570181,dlc
30419,570180,dlc
30420,570170,dlc
30421,570160,dlc
30422,378860,Game
30423,589230,dlc
30424,524595,dlc
30425,524593,dlc
30426,488995,dlc
30427,589600,dlc
30428,524596,dlc
30429,565230,dlc
30430,509715,dlc
30431,565351,dlc
30432,589610,dlc
30433,509710,dlc
30434,509711,dlc
30435,509713,dlc
30436,509712,dlc
30437,563289,dlc
30438,567970,dlc
30439,582172,dlc
30440,582170,dlc
30441,448214,Unknown
30442,448213,Unknown
30443,524594,dlc
30444,587890,dlc
30445,536579,dlc
30446,537080,dlc
30447,376972,dlc
30448,537070,dlc
30449,585310,Game
30450,587830,Game
30451,590360,dlc
30452,588270,Unknown
30453,590162,dlc
30454,590161,dlc
30455,590160,dlc
30456,587660,dlc
30457,587882,dlc
30458,587891,dlc
30459,509705,dlc
30460,509707,dlc
30461,509706,dlc
30462,509709,dlc
30463,570220,dlc
30464,585730,dlc
30465,439830,dlc
30466,574675,dlc
30467,574671,dlc
30468,585130,dlc
30469,524590,dlc
30470,524950,Unknown
30471,524592,dlc
30472,584120,Music
30473,563287,dlc
30474,528052,dlc
30475,524591,dlc
30476,509717,dlc
30477,528055,dlc
30478,509714,dlc
30479,571160,dlc
30480,509716,dlc
30481,587820,Music
30482,488996,dlc
30483,578030,dlc
30484,588030,Game
30485,467680,Game
30486,589100,Game
30487,579820,Game
30488,582290,Game
30489,580470,video
30490,577010,video
30491,573580,dlc
30492,573570,dlc
30493,578630,video
30494,579680,video
30495,570290,video
30496,580800,video
30497,581420,video
30498,580780,video
30499,579630,video
30500,579700,video
30501,578570,video
30502,578510,video
30503,578550,video
30504,580280,video
30505,579610,video
30506,581530,video
30507,573860,video
30508,577720,video
30509,588180,Game
30510,460140,Game
30511,549950,Game
